,Start_Time,SPEED,Coolant Temp,Engine Load,Timing Advance,Short Trim B1,Long Trim B1,MAF,Throttle_pos_B,End_Time
32,1725083941.024769,45.0 kilometer_per_hour,94 degree_Celsius,80.7843137254902 percent,19.5 degree,,,,26.666666666666668 percent,1725083941.2649643
33,1725083941.5647807,45.0 kilometer_per_hour,94 degree_Celsius,86.27450980392157 percent,17.5 degree,,,,26.274509803921568 percent,1725083941.804954
34,1725083942.1048205,45.0 kilometer_per_hour,94 degree_Celsius,85.09803921568627 percent,17.0 degree,,,,26.274509803921568 percent,1725083942.344818
35,1725083942.6447427,46.0 kilometer_per_hour,94 degree_Celsius,84.70588235294117 percent,15.5 degree,,,,26.274509803921568 percent,1725083942.885133
36,1725083943.1848264,46.0 kilometer_per_hour,94 degree_Celsius,81.96078431372548 percent,16.5 degree,,,,21.96078431372549 percent,1725083943.4310062
0,1725083954.0164688,50.0 kilometer_per_hour,94 degree_Celsius,74.90196078431373 percent,24.0 degree,,,,23.137254901960784 percent,1725083954.2565677
1,1725083954.5564642,50.0 kilometer_per_hour,94 degree_Celsius,46.27450980392157 percent,19.0 degree,,,,16.470588235294116 percent,1725083954.7965338
2,1725083955.096419,50.0 kilometer_per_hour,94 degree_Celsius,32.549019607843135 percent,14.0 degree,,,,16.07843137254902 percent,1725083955.3367352
3,1725083955.6366994,49.0 kilometer_per_hour,94 degree_Celsius,27.45098039215686 percent,1.0 degree,,,,15.294117647058824 percent,1725083955.876275
4,1725083956.1767879,49.0 kilometer_per_hour,94 degree_Celsius,22.352941176470587 percent,28.0 degree,,,,18.03921568627451 percent,1725083956.4228904
5,1725083956.7224507,48.0 kilometer_per_hour,94 degree_Celsius,32.94117647058823 percent,32.0 degree,,,,17.647058823529413 percent,1725083956.9568877
6,1725083957.2567866,48.0 kilometer_per_hour,94 degree_Celsius,35.68627450980392 percent,32.5 degree,,,,17.647058823529413 percent,1725083957.4968593
7,1725083957.7968528,48.0 kilometer_per_hour,94 degree_Celsius,36.470588235294116 percent,33.0 degree,,,,18.03921568627451 percent,1725083958.0370593
8,1725083958.3368945,48.0 kilometer_per_hour,94 degree_Celsius,37.64705882352941 percent,32.5 degree,,,,17.647058823529413 percent,1725083958.576978
9,1725083958.876734,48.0 kilometer_per_hour,94 degree_Celsius,36.470588235294116 percent,33.0 degree,,,,17.254901960784313 percent,1725083959.117293
10,1725083959.41709,48.0 kilometer_per_hour,94 degree_Celsius,34.90196078431372 percent,33.5 degree,,,,16.862745098039216 percent,1725083959.6566005
11,1725083959.9571497,48.0 kilometer_per_hour,93 degree_Celsius,30.19607843137255 percent,12.5 degree,,,,15.686274509803921 percent,1725083960.1973531
12,1725083960.4969463,48.0 kilometer_per_hour,93 degree_Celsius,24.313725490196077 percent,-1.0 degree,,,,13.72549019607843 percent,1725083960.7371173
13,1725083961.0372016,47.0 kilometer_per_hour,93 degree_Celsius,18.823529411764707 percent,-1.5 degree,,,,13.72549019607843 percent,1725083961.277358
14,1725083961.577129,47.0 kilometer_per_hour,93 degree_Celsius,18.431372549019606 percent,-0.5 degree,,,,13.333333333333334 percent,1725083961.8175106
15,1725083962.1173575,46.0 kilometer_per_hour,93 degree_Celsius,18.03921568627451 percent,0.0 degree,,,,14.117647058823529 percent,1725083962.3575025
16,1725083962.6569474,46.0 kilometer_per_hour,93 degree_Celsius,18.03921568627451 percent,0.0 degree,,,,14.117647058823529 percent,1725083962.8976235
17,1725083963.197369,45.0 kilometer_per_hour,93 degree_Celsius,18.03921568627451 percent,0.0 degree,,,,14.117647058823529 percent,1725083963.4370742
18,1725083963.7374632,44.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,0.0 degree,,,,14.117647058823529 percent,1725083963.9777756
19,1725083964.2778223,44.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,0.0 degree,,,,14.117647058823529 percent,1725083964.517938
20,1725083964.8177354,44.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,0.0 degree,,,,14.117647058823529 percent,1725083965.0578005
21,1725083965.3577952,43.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-0.5 degree,,,,14.117647058823529 percent,1725083965.5979176
22,1725083965.8978708,43.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-0.5 degree,,,,14.117647058823529 percent,1725083966.138095
23,1725083966.437592,43.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-0.5 degree,,,,14.117647058823529 percent,1725083966.678028
24,1725083966.9780126,43.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-0.5 degree,,,,14.117647058823529 percent,1725083967.2182376
25,1725083967.5181532,42.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-1.0 degree,,,,14.509803921568627 percent,1725083967.7579865
26,1725083968.0581255,41.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-1.5 degree,,,,14.901960784313726 percent,1725083968.2984924
27,1725083968.5982358,41.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-2.5 degree,,,,14.901960784313726 percent,1725083968.838382
28,1725083969.1383154,41.0 kilometer_per_hour,92 degree_Celsius,18.03921568627451 percent,-3.0 degree,,,,14.901960784313726 percent,1725083969.3783724
29,1725083969.6784003,40.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-3.0 degree,,,,14.509803921568627 percent,1725083969.9185653
30,1725083970.2184412,39.0 kilometer_per_hour,91 degree_Celsius,18.03921568627451 percent,-3.5 degree,,,,14.509803921568627 percent,1725083970.4587233
31,1725083970.7580178,39.0 kilometer_per_hour,91 degree_Celsius,17.647058823529413 percent,-4.0 degree,,,,14.509803921568627 percent,1725083970.9988163
32,1725083971.298417,38.0 kilometer_per_hour,91 degree_Celsius,18.03921568627451 percent,-4.0 degree,,,,14.509803921568627 percent,1725083971.538713
33,1725083971.8384798,37.0 kilometer_per_hour,91 degree_Celsius,18.03921568627451 percent,-5.0 degree,,,,14.117647058823529 percent,1725083972.078936
34,1725083972.3787446,36.0 kilometer_per_hour,91 degree_Celsius,18.03921568627451 percent,-5.5 degree,,,,13.72549019607843 percent,1725083972.61897
35,1725083972.9248185,32.0 kilometer_per_hour,91 degree_Celsius,36.07843137254902 percent,0.0 degree,,,,12.156862745098039 percent,1725083973.1586342
36,1725083973.4589252,28.0 kilometer_per_hour,91 degree_Celsius,22.352941176470587 percent,1.0 degree,,,,15.294117647058824 percent,1725083973.69893
37,1725083973.998906,26.0 kilometer_per_hour,91 degree_Celsius,21.568627450980394 percent,32.0 degree,,,,15.686274509803921 percent,1725083974.2391453
0,1725083983.6898699,25.0 kilometer_per_hour,90 degree_Celsius,23.137254901960784 percent,39.5 degree,,,,19.607843137254903 percent,1725083983.9303305
1,1725083984.2302608,25.0 kilometer_per_hour,90 degree_Celsius,45.88235294117647 percent,18.5 degree,,,,21.568627450980394 percent,1725083984.4702153
2,1725083984.7697825,26.0 kilometer_per_hour,90 degree_Celsius,61.568627450980394 percent,26.5 degree,,,,21.96078431372549 percent,1725083985.016632
3,1725083985.3102949,27.0 kilometer_per_hour,90 degree_Celsius,65.09803921568627 percent,27.0 degree,,,,22.352941176470587 percent,1725083985.5505302
4,1725083985.850496,28.0 kilometer_per_hour,90 degree_Celsius,67.45098039215686 percent,26.0 degree,,,,22.745098039215687 percent,1725083986.090703
5,1725083986.3905542,30.0 kilometer_per_hour,90 degree_Celsius,68.23529411764706 percent,26.0 degree,,,,23.137254901960784 percent,1725083986.6307533
6,1725083986.9306033,31.0 kilometer_per_hour,90 degree_Celsius,82.74509803921569 percent,22.0 degree,,,,23.92156862745098 percent,1725083987.170805
7,1725083987.4700775,32.0 kilometer_per_hour,90 degree_Celsius,76.47058823529412 percent,22.0 degree,,,,23.529411764705884 percent,1725083987.7108757
8,1725083988.0106995,33.0 kilometer_per_hour,91 degree_Celsius,42.35294117647059 percent,30.0 degree,,,,18.431372549019606 percent,1725083988.2504025
9,1725083988.5507386,34.0 kilometer_per_hour,91 degree_Celsius,32.549019607843135 percent,33.5 degree,,,,16.862745098039216 percent,1725083988.790821
10,1725083989.090665,33.0 kilometer_per_hour,91 degree_Celsius,25.88235294117647 percent,36.0 degree,,,,16.07843137254902 percent,1725083989.3308904
11,1725083989.6309211,33.0 kilometer_per_hour,91 degree_Celsius,24.705882352941178 percent,36.5 degree,,,,19.215686274509803 percent,1725083989.8710337
12,1725083990.1711438,33.0 kilometer_per_hour,91 degree_Celsius,50.19607843137255 percent,13.0 degree,,,,20.784313725490197 percent,1725083990.4111521
13,1725083990.711134,33.0 kilometer_per_hour,91 degree_Celsius,51.372549019607845 percent,30.0 degree,,,,20.0 percent,1725083990.9515026
14,1725083991.2511861,34.0 kilometer_per_hour,91 degree_Celsius,52.94117647058823 percent,30.5 degree,,,,20.0 percent,1725083991.4914327
15,1725083991.7909534,34.0 kilometer_per_hour,91 degree_Celsius,52.15686274509804 percent,30.5 degree,,,,20.0 percent,1725083992.0312579
16,1725083992.3311517,35.0 kilometer_per_hour,91 degree_Celsius,34.90196078431372 percent,35.0 degree,,,,17.647058823529413 percent,1725083992.5718517
17,1725083992.8713536,35.0 kilometer_per_hour,92 degree_Celsius,30.58823529411765 percent,25.5 degree,,,,16.862745098039216 percent,1725083993.111491
18,1725083993.4116232,35.0 kilometer_per_hour,92 degree_Celsius,24.705882352941178 percent,24.0 degree,,,,16.07843137254902 percent,1725083993.6516948
19,1725083993.957387,35.0 kilometer_per_hour,92 degree_Celsius,21.96078431372549 percent,15.0 degree,,,,16.470588235294116 percent,1725083994.1914914
20,1725083994.491683,35.0 kilometer_per_hour,92 degree_Celsius,21.96078431372549 percent,1.0 degree,,,,16.470588235294116 percent,1725083994.73186
21,1725083995.0311854,34.0 kilometer_per_hour,92 degree_Celsius,19.215686274509803 percent,-0.5 degree,,,,15.686274509803921 percent,1725083995.2719257
22,1725083995.571755,34.0 kilometer_per_hour,92 degree_Celsius,18.823529411764707 percent,0.0 degree,,,,15.294117647058824 percent,1725083995.8118372
23,1725083996.1115992,33.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,0.0 degree,,,,14.901960784313726 percent,1725083996.3518863
24,1725083996.6519997,33.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,0.0 degree,,,,14.901960784313726 percent,1725083996.8919814
25,1725083997.1912954,33.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,0.0 degree,,,,14.901960784313726 percent,1725083997.4323757
26,1725083997.732015,32.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,-0.5 degree,,,,14.509803921568627 percent,1725083997.9714518
27,1725083998.2721121,30.0 kilometer_per_hour,92 degree_Celsius,18.03921568627451 percent,-1.0 degree,,,,13.72549019607843 percent,1725083998.5122857
28,1725083998.8119102,28.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-2.5 degree,,,,13.72549019607843 percent,1725083999.052417
29,1725083999.3523235,26.0 kilometer_per_hour,92 degree_Celsius,17.647058823529413 percent,-5.0 degree,,,,20.0 percent,1725083999.5923603
30,1725083999.8921752,24.0 kilometer_per_hour,92 degree_Celsius,29.41176470588235 percent,-3.5 degree,,,,15.294117647058824 percent,1725084000.1325595
31,1725084000.4323726,22.0 kilometer_per_hour,92 degree_Celsius,21.176470588235293 percent,8.0 degree,,,,15.294117647058824 percent,1725084000.6724885
32,1725084000.9718072,20.0 kilometer_per_hour,92 degree_Celsius,21.176470588235293 percent,10.0 degree,,,,15.294117647058824 percent,1725084001.2127485
33,1725084001.5126498,20.0 kilometer_per_hour,92 degree_Celsius,21.176470588235293 percent,11.5 degree,,,,15.294117647058824 percent,1725084001.7527258
34,1725084002.0525908,19.0 kilometer_per_hour,92 degree_Celsius,21.176470588235293 percent,13.0 degree,,,,14.901960784313726 percent,1725084002.2928715
35,1725084002.592771,18.0 kilometer_per_hour,92 degree_Celsius,21.176470588235293 percent,13.5 degree,,,,14.509803921568627 percent,1725084002.8327885
36,1725084003.13253,18.0 kilometer_per_hour,92 degree_Celsius,29.80392156862745 percent,9.0 degree,,,,17.254901960784313 percent,1725084003.3728886
37,1725084003.6727746,17.0 kilometer_per_hour,92 degree_Celsius,35.68627450980392 percent,5.5 degree,,,,16.862745098039216 percent,1725084003.9128685
0,1725084033.3465278,17.0 kilometer_per_hour,93 degree_Celsius,38.03921568627451 percent,1.0 degree,,,,16.470588235294116 percent,1725084033.5867496
1,1725084033.886447,15.0 kilometer_per_hour,93 degree_Celsius,39.21568627450981 percent,0.0 degree,,,,16.07843137254902 percent,1725084034.1268368
2,1725084034.4267604,15.0 kilometer_per_hour,93 degree_Celsius,51.372549019607845 percent,1.0 degree,,,,22.745098039215687 percent,1725084034.667037
3,1725084034.9668498,15.0 kilometer_per_hour,93 degree_Celsius,82.74509803921569 percent,20.5 degree,,,,24.705882352941178 percent,1725084035.2070997
4,1725084035.5062795,16.0 kilometer_per_hour,93 degree_Celsius,83.92156862745098 percent,21.5 degree,,,,25.49019607843137 percent,1725084035.747064
5,1725084036.0469713,18.0 kilometer_per_hour,93 degree_Celsius,79.6078431372549 percent,21.0 degree,,,,26.274509803921568 percent,1725084036.2865422
6,1725084036.587134,20.0 kilometer_per_hour,93 degree_Celsius,79.2156862745098 percent,19.5 degree,,,,26.666666666666668 percent,1725084036.8271763
7,1725084037.126933,23.0 kilometer_per_hour,93 degree_Celsius,80.3921568627451 percent,18.0 degree,,,,27.45098039215686 percent,1725084037.3673835
8,1725084037.6673102,25.0 kilometer_per_hour,93 degree_Celsius,87.05882352941177 percent,17.0 degree,,,,29.019607843137255 percent,1725084037.9132204
9,1725084038.2072992,27.0 kilometer_per_hour,93 degree_Celsius,90.19607843137256 percent,17.0 degree,,,,30.58823529411765 percent,1725084038.4473295
10,1725084038.7473266,29.0 kilometer_per_hour,93 degree_Celsius,89.80392156862744 percent,15.5 degree,,,,29.80392156862745 percent,1725084038.9875748
11,1725084039.2867372,31.0 kilometer_per_hour,93 degree_Celsius,84.31372549019608 percent,16.0 degree,,,,28.627450980392158 percent,1725084039.527489
12,1725084039.8274465,33.0 kilometer_per_hour,93 degree_Celsius,81.96078431372548 percent,17.5 degree,,,,28.627450980392158 percent,1725084040.0672433
13,1725084040.367698,35.0 kilometer_per_hour,93 degree_Celsius,80.7843137254902 percent,16.5 degree,,,,28.627450980392158 percent,1725084040.6077435
14,1725084040.9075286,37.0 kilometer_per_hour,93 degree_Celsius,79.2156862745098 percent,17.5 degree,,,,28.627450980392158 percent,1725084041.1478946
15,1725084041.4478333,38.0 kilometer_per_hour,93 degree_Celsius,68.62745098039215 percent,19.0 degree,,,,29.019607843137255 percent,1725084041.6880374
16,1725084041.9880495,40.0 kilometer_per_hour,93 degree_Celsius,63.529411764705884 percent,20.0 degree,,,,25.88235294117647 percent,1725084042.2280393
17,1725084042.533873,41.0 kilometer_per_hour,93 degree_Celsius,40.78431372549019 percent,15.0 degree,,,,20.784313725490197 percent,1725084042.7679687
18,1725084043.06742,41.0 kilometer_per_hour,93 degree_Celsius,42.35294117647059 percent,28.5 degree,,,,21.176470588235293 percent,1725084043.3082733
19,1725084043.6080306,41.0 kilometer_per_hour,93 degree_Celsius,59.21568627450981 percent,26.0 degree,,,,22.352941176470587 percent,1725084043.8477879
20,1725084044.1481245,42.0 kilometer_per_hour,93 degree_Celsius,67.05882352941177 percent,24.5 degree,,,,23.92156862745098 percent,1725084044.3883655
21,1725084044.6882646,42.0 kilometer_per_hour,93 degree_Celsius,71.37254901960785 percent,23.5 degree,,,,25.098039215686274 percent,1725084044.928308
22,1725084045.2282953,43.0 kilometer_per_hour,93 degree_Celsius,74.50980392156863 percent,21.5 degree,,,,25.49019607843137 percent,1725084045.4685578
23,1725084045.774261,44.0 kilometer_per_hour,93 degree_Celsius,73.72549019607843 percent,20.5 degree,,,,25.49019607843137 percent,1725084046.0085607
24,1725084046.3083777,45.0 kilometer_per_hour,93 degree_Celsius,72.94117647058823 percent,20.5 degree,,,,25.49019607843137 percent,1725084046.5485923
25,1725084046.8479776,46.0 kilometer_per_hour,93 degree_Celsius,71.37254901960785 percent,21.0 degree,,,,25.098039215686274 percent,1725084047.0887666
26,1725084047.3886452,47.0 kilometer_per_hour,93 degree_Celsius,70.19607843137256 percent,22.5 degree,,,,24.705882352941178 percent,1725084047.6286702
27,1725084047.928531,48.0 kilometer_per_hour,93 degree_Celsius,67.45098039215686 percent,23.0 degree,,,,24.313725490196077 percent,1725084048.1748288
28,1725084048.4748027,49.0 kilometer_per_hour,93 degree_Celsius,67.05882352941177 percent,24.0 degree,,,,24.313725490196077 percent,1725084048.7089317
29,1725084049.0148778,50.0 kilometer_per_hour,93 degree_Celsius,66.66666666666667 percent,24.0 degree,,,,24.313725490196077 percent,1725084049.2549276
30,1725084049.5489051,50.0 kilometer_per_hour,93 degree_Celsius,66.27450980392157 percent,24.5 degree,,,,24.313725490196077 percent,1725084049.7944238
31,1725084050.0888422,51.0 kilometer_per_hour,93 degree_Celsius,67.84313725490196 percent,24.5 degree,,,,24.705882352941178 percent,1725084050.335007
32,1725084050.628991,52.0 kilometer_per_hour,93 degree_Celsius,69.41176470588235 percent,1.5 degree,,,,24.705882352941178 percent,1725084050.8750532
33,1725084051.1749885,52.0 kilometer_per_hour,93 degree_Celsius,83.13725490196079 percent,21.5 degree,,,,25.49019607843137 percent,1725084051.415061
34,1725084051.715035,53.0 kilometer_per_hour,93 degree_Celsius,81.96078431372548 percent,21.0 degree,,,,25.88235294117647 percent,1725084051.9551823
35,1725084052.255247,54.0 kilometer_per_hour,93 degree_Celsius,81.56862745098039 percent,21.0 degree,,,,25.49019607843137 percent,1725084052.4892523
36,1725084052.7885869,55.0 kilometer_per_hour,93 degree_Celsius,80.3921568627451 percent,20.0 degree,,,,25.49019607843137 percent,1725084053.0354974
37,1725084053.3352728,55.0 kilometer_per_hour,93 degree_Celsius,80.0 percent,20.5 degree,,,,25.49019607843137 percent,1725084053.5748029
0,1725084068.9013424,67.0 kilometer_per_hour,94 degree_Celsius,75.29411764705883 percent,24.5 degree,,,,23.137254901960784 percent,1725084069.141376
1,1725084069.4413643,67.0 kilometer_per_hour,94 degree_Celsius,75.68627450980392 percent,24.0 degree,,,,23.137254901960784 percent,1725084069.6817904
2,1725084069.981567,67.0 kilometer_per_hour,94 degree_Celsius,75.29411764705883 percent,24.0 degree,,,,23.137254901960784 percent,1725084070.2216425
3,1725084070.5217166,68.0 kilometer_per_hour,93 degree_Celsius,75.29411764705883 percent,24.0 degree,,,,23.137254901960784 percent,1725084070.7618515
4,1725084071.0617836,68.0 kilometer_per_hour,93 degree_Celsius,74.90196078431373 percent,24.0 degree,,,,23.137254901960784 percent,1725084071.3018641
5,1725084071.601206,68.0 kilometer_per_hour,93 degree_Celsius,75.68627450980392 percent,24.0 degree,,,,23.137254901960784 percent,1725084071.8419557
6,1725084072.141521,68.0 kilometer_per_hour,93 degree_Celsius,75.29411764705883 percent,23.5 degree,,,,23.137254901960784 percent,1725084072.3814335
7,1725084072.6818125,68.0 kilometer_per_hour,93 degree_Celsius,75.29411764705883 percent,23.5 degree,,,,23.137254901960784 percent,1725084072.9221685
8,1725084073.2218676,69.0 kilometer_per_hour,93 degree_Celsius,75.68627450980392 percent,23.5 degree,,,,23.529411764705884 percent,1725084073.4621713
9,1725084073.761913,69.0 kilometer_per_hour,93 degree_Celsius,76.07843137254902 percent,23.5 degree,,,,23.529411764705884 percent,1725084074.0021634
10,1725084074.3020227,69.0 kilometer_per_hour,93 degree_Celsius,75.68627450980392 percent,23.5 degree,,,,23.529411764705884 percent,1725084074.542294
11,1725084074.8422372,69.0 kilometer_per_hour,93 degree_Celsius,75.29411764705883 percent,23.0 degree,,,,23.529411764705884 percent,1725084075.0823264
12,1725084075.3820636,69.0 kilometer_per_hour,93 degree_Celsius,75.68627450980392 percent,23.0 degree,,,,23.529411764705884 percent,1725084075.6224432
13,1725084075.922187,69.0 kilometer_per_hour,93 degree_Celsius,75.68627450980392 percent,23.0 degree,,,,23.529411764705884 percent,1725084076.1684277
14,1725084076.462336,70.0 kilometer_per_hour,93 degree_Celsius,75.68627450980392 percent,23.0 degree,,,,23.529411764705884 percent,1725084076.7025597
15,1725084077.0088136,70.0 kilometer_per_hour,93 degree_Celsius,75.68627450980392 percent,23.0 degree,,,,23.92156862745098 percent,1725084077.2425973
16,1725084077.5485098,70.0 kilometer_per_hour,93 degree_Celsius,76.07843137254902 percent,23.0 degree,,,,23.92156862745098 percent,1725084077.7888021
17,1725084078.0885904,70.0 kilometer_per_hour,93 degree_Celsius,76.07843137254902 percent,22.5 degree,,,,23.529411764705884 percent,1725084078.3226664
18,1725084078.6287389,71.0 kilometer_per_hour,93 degree_Celsius,76.07843137254902 percent,22.5 degree,,,,23.92156862745098 percent,1725084078.8628438
19,1725084079.1685724,71.0 kilometer_per_hour,93 degree_Celsius,76.07843137254902 percent,22.5 degree,,,,23.92156862745098 percent,1725084079.4089158
20,1725084079.7086823,71.0 kilometer_per_hour,93 degree_Celsius,76.47058823529412 percent,22.5 degree,,,,23.92156862745098 percent,1725084079.9427598
21,1725084080.2488313,71.0 kilometer_per_hour,93 degree_Celsius,76.86274509803921 percent,22.5 degree,,,,23.92156862745098 percent,1725084080.4892793
22,1725084080.7891376,71.0 kilometer_per_hour,93 degree_Celsius,76.86274509803921 percent,22.5 degree,,,,23.92156862745098 percent,1725084081.0291226
23,1725084081.3228173,71.0 kilometer_per_hour,93 degree_Celsius,76.86274509803921 percent,22.0 degree,,,,23.92156862745098 percent,1725084081.5632367
24,1725084081.863095,72.0 kilometer_per_hour,93 degree_Celsius,76.86274509803921 percent,22.0 degree,,,,23.92156862745098 percent,1725084082.1029456
25,1725084082.40311,72.0 kilometer_per_hour,93 degree_Celsius,76.86274509803921 percent,22.0 degree,,,,24.313725490196077 percent,1725084082.6434462
26,1725084082.9428983,72.0 kilometer_per_hour,92 degree_Celsius,76.86274509803921 percent,22.0 degree,,,,24.313725490196077 percent,1725084083.1831431
27,1725084083.4832532,72.0 kilometer_per_hour,92 degree_Celsius,74.50980392156863 percent,26.0 degree,,,,14.117647058823529 percent,1725084083.723337
28,1725084084.0233116,72.0 kilometer_per_hour,92 degree_Celsius,32.15686274509804 percent,21.0 degree,,,,16.07843137254902 percent,1725084084.2636
29,1725084084.5634162,72.0 kilometer_per_hour,92 degree_Celsius,26.666666666666668 percent,7.0 degree,,,,15.294117647058824 percent,1725084084.8034596
30,1725084085.1031764,71.0 kilometer_per_hour,92 degree_Celsius,21.96078431372549 percent,0.0 degree,,,,16.07843137254902 percent,1725084085.3437002
31,1725084085.643671,70.0 kilometer_per_hour,92 degree_Celsius,21.568627450980394 percent,-1.0 degree,,,,16.862745098039216 percent,1725084085.8830879
32,1725084086.1833866,69.0 kilometer_per_hour,92 degree_Celsius,21.568627450980394 percent,-1.0 degree,,,,16.470588235294116 percent,1725084086.4238992
33,1725084086.7235584,68.0 kilometer_per_hour,92 degree_Celsius,19.215686274509803 percent,0.0 degree,,,,15.686274509803921 percent,1725084086.9637003
34,1725084087.2637632,67.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,1.0 degree,,,,15.686274509803921 percent,1725084087.5040035
35,1725084087.803797,66.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,1.0 degree,,,,15.686274509803921 percent,1725084088.0439389
36,1725084088.3439105,64.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,0.0 degree,,,,15.294117647058824 percent,1725084088.5840218
37,1725084088.8835382,63.0 kilometer_per_hour,92 degree_Celsius,18.431372549019606 percent,0.0 degree,,,,15.294117647058824 percent,1725084089.1243284
0,1725084106.165882,82.0 kilometer_per_hour,92 degree_Celsius,92.94117647058823 percent,17.5 degree,,,,63.92156862745098 percent,1725084106.4065502
1,1725084106.706577,83.0 kilometer_per_hour,92 degree_Celsius,53.72549019607843 percent,10.5 degree,,,,18.823529411764707 percent,1725084106.945987
2,1725084107.2464821,83.0 kilometer_per_hour,93 degree_Celsius,18.823529411764707 percent,32.0 degree,,,,18.03921568627451 percent,1725084107.4865797
3,1725084107.7863429,82.0 kilometer_per_hour,93 degree_Celsius,14.901960784313726 percent,9.0 degree,,,,18.03921568627451 percent,1725084108.0266187
4,1725084108.3266065,82.0 kilometer_per_hour,93 degree_Celsius,14.901960784313726 percent,45.5 degree,,,,21.96078431372549 percent,1725084108.5666683
5,1725084108.8664858,81.0 kilometer_per_hour,93 degree_Celsius,37.64705882352941 percent,32.5 degree,,,,21.176470588235293 percent,1725084109.1070778
6,1725084109.4066954,81.0 kilometer_per_hour,93 degree_Celsius,46.666666666666664 percent,31.0 degree,,,,22.352941176470587 percent,1725084109.6469567
7,1725084109.946545,81.0 kilometer_per_hour,93 degree_Celsius,58.8235294117647 percent,26.5 degree,,,,22.352941176470587 percent,1725084110.18704
8,1725084110.4870434,81.0 kilometer_per_hour,93 degree_Celsius,60.0 percent,25.5 degree,,,,22.352941176470587 percent,1725084110.7269561
9,1725084111.0268872,81.0 kilometer_per_hour,93 degree_Celsius,60.0 percent,26.0 degree,,,,18.03921568627451 percent,1725084111.267149
10,1725084111.5669708,80.0 kilometer_per_hour,93 degree_Celsius,30.19607843137255 percent,22.5 degree,,,,17.254901960784313 percent,1725084111.807186
11,1725084112.1070528,80.0 kilometer_per_hour,93 degree_Celsius,24.313725490196077 percent,8.5 degree,,,,16.862745098039216 percent,1725084112.3471806
12,1725084112.6472163,79.0 kilometer_per_hour,93 degree_Celsius,18.03921568627451 percent,3.0 degree,,,,15.686274509803921 percent,1725084112.8875098
13,1725084113.1872487,78.0 kilometer_per_hour,93 degree_Celsius,17.254901960784313 percent,3.0 degree,,,,15.686274509803921 percent,1725084113.4276977
14,1725084113.727456,77.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,3.0 degree,,,,15.294117647058824 percent,1725084113.9676657
15,1725084114.2673836,77.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,3.0 degree,,,,15.294117647058824 percent,1725084114.5075996
16,1725084114.8074117,76.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,3.0 degree,,,,15.294117647058824 percent,1725084115.047445
17,1725084115.3475077,75.0 kilometer_per_hour,93 degree_Celsius,18.03921568627451 percent,2.5 degree,,,,15.294117647058824 percent,1725084115.5876064
18,1725084115.8869648,74.0 kilometer_per_hour,93 degree_Celsius,18.03921568627451 percent,2.5 degree,,,,15.294117647058824 percent,1725084116.1276913
19,1725084116.4276156,74.0 kilometer_per_hour,93 degree_Celsius,29.019607843137255 percent,37.0 degree,,,,18.431372549019606 percent,1725084116.6676972
20,1725084116.9677558,73.0 kilometer_per_hour,93 degree_Celsius,33.72549019607843 percent,31.5 degree,,,,20.392156862745097 percent,1725084117.2083242
21,1725084117.507991,73.0 kilometer_per_hour,93 degree_Celsius,45.09803921568628 percent,31.0 degree,,,,20.392156862745097 percent,1725084117.7480364
22,1725084118.0536401,73.0 kilometer_per_hour,92 degree_Celsius,50.588235294117645 percent,30.0 degree,,,,21.96078431372549 percent,1725084118.2879682
23,1725084118.5879185,73.0 kilometer_per_hour,92 degree_Celsius,66.66666666666667 percent,25.5 degree,,,,23.529411764705884 percent,1725084118.828116
24,1725084119.1280217,73.0 kilometer_per_hour,92 degree_Celsius,80.7843137254902 percent,24.5 degree,,,,23.92156862745098 percent,1725084119.3683703
25,1725084119.6675997,73.0 kilometer_per_hour,92 degree_Celsius,80.7843137254902 percent,23.5 degree,,,,25.098039215686274 percent,1725084119.9083931
26,1725084120.208215,74.0 kilometer_per_hour,92 degree_Celsius,78.43137254901961 percent,22.5 degree,,,,14.117647058823529 percent,1725084120.4478889
